Run,Assay Type,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,BioProject,AvgSpotLen,Bases,Bytes,Library Name,Host,Collection_Date,BioSampleModel,isolate,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Isolation_source,strain,collected_by,lat_lon,host_disease,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),sample_name,sample_type,AssemblyName,INSDC_center_name,REA,Description,external_id,Submitter_Id,passage_history,samp_size,identified_by,lab_host,common_name
ERR841862,WGS,SAMEA3321886,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921930,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321886,ERP010079,PRJEB9025,146,257623570,174536179,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696670,,,Glasgow Polyomics,,,,,,,,,
ERR841863,WGS,SAMEA3321887,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921931,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321887,ERP010079,PRJEB9025,146,221565512,151056654,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696671,,,Glasgow Polyomics,,,,,,,,,
ERR841864,WGS,SAMEA3321888,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921932,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321888,ERP010079,PRJEB9025,146,252713298,172367174,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696672,,,Glasgow Polyomics,,,,,,,,,
ERR841865,WGS,SAMEA3321889,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921933,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321889,ERP010079,PRJEB9025,146,257237546,174735000,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696673,,,Glasgow Polyomics,,,,,,,,,
ERR841866,WGS,SAMEA3321890,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921934,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321890,ERP010079,PRJEB9025,146,3599046,2461015,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696674,,,Glasgow Polyomics,,,,,,,,,
ERR841867,WGS,SAMEA3321891,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921935,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321891,ERP010079,PRJEB9025,146,314244122,213587349,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696675,,,Glasgow Polyomics,,,,,,,,,
ERR841868,WGS,SAMEA3321892,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921936,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321892,ERP010079,PRJEB9025,146,204755656,139027072,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696676,,,Glasgow Polyomics,,,,,,,,,
ERR841869,WGS,SAMEA3321893,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921937,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321893,ERP010079,PRJEB9025,146,308095770,209212461,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696677,,,Glasgow Polyomics,,,,,,,,,
ERR841870,WGS,SAMEA3321894,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921938,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321894,ERP010079,PRJEB9025,146,232997604,158288601,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696678,,,Glasgow Polyomics,,,,,,,,,
ERR841871,WGS,SAMEA3321895,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921939,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321895,ERP010079,PRJEB9025,146,398642050,272523092,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696679,,,Glasgow Polyomics,,,,,,,,,
ERR841872,WGS,SAMEA3321896,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921940,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321896,ERP010079,PRJEB9025,146,194053710,131190586,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696680,,,Glasgow Polyomics,,,,,,,,,
ERR841873,WGS,SAMEA3321897,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921941,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321897,ERP010079,PRJEB9025,146,531825148,358111350,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696681,,,Glasgow Polyomics,,,,,,,,,
ERR841874,WGS,SAMEA3321898,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921942,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321898,ERP010079,PRJEB9025,146,221074222,147618155,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696682,,,Glasgow Polyomics,,,,,,,,,
ERR841875,WGS,SAMEA3321899,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921943,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321899,ERP010079,PRJEB9025,146,220189024,149528243,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696683,,,Glasgow Polyomics,,,,,,,,,
ERR841876,WGS,SAMEA3321900,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921944,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321900,ERP010079,PRJEB9025,146,1300714,919298,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696684,,,Glasgow Polyomics,,,,,,,,,
ERR841877,WGS,SAMEA3321901,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921945,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321901,ERP010079,PRJEB9025,146,247251438,165759891,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696685,,,Glasgow Polyomics,,,,,,,,,
ERR841878,WGS,SAMEA3321902,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921946,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321902,ERP010079,PRJEB9025,146,286147298,193991433,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696686,,,Glasgow Polyomics,,,,,,,,,
ERR841879,WGS,SAMEA3321903,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921947,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321903,ERP010079,PRJEB9025,146,201696226,136929364,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696687,,,Glasgow Polyomics,,,,,,,,,
ERR841880,WGS,SAMEA3321904,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921948,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321904,ERP010079,PRJEB9025,146,165263386,111003690,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696688,,,Glasgow Polyomics,,,,,,,,,
ERR841881,WGS,SAMEA3321905,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921949,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321905,ERP010079,PRJEB9025,146,230618826,154191903,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696689,,,Glasgow Polyomics,,,,,,,,,
ERR841882,WGS,SAMEA3321906,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921950,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321906,ERP010079,PRJEB9025,146,244488680,164561413,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696690,,,Glasgow Polyomics,,,,,,,,,
ERR841883,WGS,SAMEA3321907,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921951,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321907,ERP010079,PRJEB9025,146,184399752,124027938,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696691,,,Glasgow Polyomics,,,,,,,,,
ERR841884,WGS,SAMEA3321908,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921952,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321908,ERP010079,PRJEB9025,146,247332030,166607321,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696692,,,Glasgow Polyomics,,,,,,,,,
ERR841885,WGS,SAMEA3321909,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921953,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321909,ERP010079,PRJEB9025,146,297891976,199933771,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696693,,,Glasgow Polyomics,,,,,,,,,
ERR841886,WGS,SAMEA3321910,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921954,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321910,ERP010079,PRJEB9025,146,226970578,151828683,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696694,,,Glasgow Polyomics,,,,,,,,,
ERR841887,WGS,SAMEA3321911,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921955,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321911,ERP010079,PRJEB9025,146,303077604,203351015,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696695,,,Glasgow Polyomics,,,,,,,,,
ERR841888,WGS,SAMEA3321912,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921956,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321912,ERP010079,PRJEB9025,146,249121260,166137619,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696696,,,Glasgow Polyomics,,,,,,,,,
ERR841889,WGS,SAMEA3321913,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921957,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321913,ERP010079,PRJEB9025,146,269406646,180307826,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696697,,,Glasgow Polyomics,,,,,,,,,
ERR841890,WGS,SAMEA3321914,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921958,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321914,ERP010079,PRJEB9025,146,279136378,185091451,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696698,,,Glasgow Polyomics,,,,,,,,,
ERR841891,WGS,SAMEA3321915,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921959,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321915,ERP010079,PRJEB9025,146,219841982,147160597,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696699,,,Glasgow Polyomics,,,,,,,,,
ERR841892,WGS,SAMEA3321916,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921960,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321916,ERP010079,PRJEB9025,146,248507330,167390386,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696700,,,Glasgow Polyomics,,,,,,,,,
ERR841893,WGS,SAMEA3321917,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921961,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321917,ERP010079,PRJEB9025,146,213646326,142189941,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696701,,,Glasgow Polyomics,,,,,,,,,
ERR841894,WGS,SAMEA3321918,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921962,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321918,ERP010079,PRJEB9025,146,184952946,123965787,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696702,,,Glasgow Polyomics,,,,,,,,,
ERR841895,WGS,SAMEA3321919,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921963,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321919,ERP010079,PRJEB9025,146,157577800,105549224,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696703,,,Glasgow Polyomics,,,,,,,,,
ERR841896,WGS,SAMEA3321920,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921964,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321920,ERP010079,PRJEB9025,146,266805948,178752082,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696704,,,Glasgow Polyomics,,,,,,,,,
ERR841897,WGS,SAMEA3321921,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921965,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321921,ERP010079,PRJEB9025,146,130435962,87082856,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696705,,,Glasgow Polyomics,,,,,,,,,
ERR841898,WGS,SAMEA3321922,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921966,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321922,ERP010079,PRJEB9025,146,236611104,158523483,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696706,,,Glasgow Polyomics,,,,,,,,,
ERR841899,WGS,SAMEA3321923,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921967,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321923,ERP010079,PRJEB9025,146,187452904,125228294,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696707,,,Glasgow Polyomics,,,,,,,,,
ERR841900,WGS,SAMEA3321924,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921968,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321924,ERP010079,PRJEB9025,146,191121738,127576697,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696708,,,Glasgow Polyomics,,,,,,,,,
ERR841901,WGS,SAMEA3321925,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921969,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321925,ERP010079,PRJEB9025,146,96590534,64849555,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696709,,,Glasgow Polyomics,,,,,,,,,
ERR841902,WGS,SAMEA3321926,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921970,Illumina Genome Analyzer IIx,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321926,ERP010079,PRJEB9025,146,211271490,141162162,unspecified,Cow,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696710,,,Glasgow Polyomics,,,,,,,,,
ERR841903,WGS,SAMEA3321927,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921971,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321927,ERP010079,PRJEB9025,592,299322569,195158234,unspecified,Badger,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696711,,,Glasgow Polyomics,,,,,,,,,
ERR841904,WGS,SAMEA3321928,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921972,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321928,ERP010079,PRJEB9025,589,292062574,185560697,unspecified,Badger,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696712,,,Glasgow Polyomics,,,,,,,,,
ERR841905,WGS,SAMEA3321929,GLASGOW POLYOMICS,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX921973,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2015-12-02T00:00:00Z,SAMEA3321929,ERP010079,PRJEB9025,594,313324804,200850843,unspecified,Badger,,,,,,,,,,,,2015-12-01,2018-11-16,ERS696713,,,Glasgow Polyomics,,,,,,,,,
SRR4117155,WGS,SAMN05725038,INRA,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2099387,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2016-09-09T00:00:00Z,D-10-02315,SRP084168,PRJNA341471,202,389839194,247045280,,wild boar,2010-11-30,"Microbe\, viral or environmental",,France,Europe,France,mandibular lymph node,D-10-02315,hunter,,,,,,Whole Organism,,,,,,,1 passage after cloning,10 ml culture,Bovine Tuberculosis French national reference laboratory,,
SRR4199188,WGS,SAMN05725038,INRA,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2099387,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2016-09-09T00:00:00Z,D-10-02315,SRP084168,PRJNA341471,187,362319866,166913645,,wild boar,2010-11-30,"Microbe\, viral or environmental",,France,Europe,France,mandibular lymph node,D-10-02315,hunter,,,,,,Whole Organism,GCF_000195835.1,,,,,,1 passage after cloning,10 ml culture,Bovine Tuberculosis French national reference laboratory,,
SRR5196685,WGS,SAMN06250728,INRA,public,"contigs,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2511093,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis,ILLUMINA,2018-01-23T00:00:00Z,D11-01601,SRP097619,PRJNA362881,202,355617364,229984465,,bovine,08-Apr-2011,"Microbe\, viral or environmental",,France,Europe,France,organ from animal collected from slaughterhouse,D11-01601,,,,,,,Whole Organism,,,,,,,1 passage after cloning,10 ml culture,Bovine Tuberculosis French national reference laboratory,,
ERR766213,WGS,SAMEA3257663,KING ABDULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX709486,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis BCG,ILLUMINA,2015-09-02T00:00:00Z,SAMEA3257663,ERP009551,PRJEB8560,202,1706894142,1178900766,unspecified,,,,,,,,,Birkhaug,,,,2015-09-01,2018-11-16,ERS661469,,,KAUST,,"Marcel Behr\, McGill University",,,,,,,
ERR766214,WGS,SAMEA3257664,KING ABDULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX709487,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis BCG,ILLUMINA,2015-09-02T00:00:00Z,SAMEA3257664,ERP009551,PRJEB8560,500,954936410,634343975,unspecified,,,,,,,,,China,,,,2015-09-01,2018-11-16,ERS661470,,,KAUST,,"Baoli Zhu\, Chinese Academy of Sciences",,,,,,,
ERR766215,WGS,SAMEA3257665,KING ABDULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX709488,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis BCG,ILLUMINA,2015-09-02T00:00:00Z,SAMEA3257665,ERP009551,PRJEB8560,202,1862449090,1292888301,unspecified,,,,,,,,,Connaught,,,,2015-09-01,2018-11-16,ERS661471,,,KAUST,,"Marcel Behr\, McGill University",,,,,,,
ERR766216,WGS,SAMEA3257666,KING ABDULLAH UNIVERSITY OF SCIENCE AND TECHNOLOGY,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX709489,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis variant bovis BCG,ILLUMINA,2015-09-02T00:00:00Z,SAMEA3257666,ERP009551,PRJEB8560,202,1965935104,1373157503,unspecified,,,,,,,,,Danish,,,,2015-09-01,2018-11-16,ERS661472,,,KAUST,,"Marcel Behr\, McGill University",,,,,,,
